-12.75	26.62	-7	0	0	-30
0	29.47	-7.04	0	0	30
12.75	26.62	-7	0	0	-30
-25.51	14.74	-7.06	0	0	30
-12.75	11.88	-16	0	0	-30
0	14.74	-17.19	0	0	30
12.75	11.88	-16	0	0	-30
25.51	14.74	-7.06	0	0	30
-25.51	0	-10.81	0	0	30
-12.75	-2.86	-17.8	0	0	-30
12.75	-2.86	-17.8	0	0	-30
25.51	0	-10.81	0	0	30
-25.51	-14.74	-7.06	0	0	30
-12.75	-17.59	-13.58	0	0	-30
0	-14.74	-17.19	0	0	30
12.75	-17.59	-13.58	0	0	-30
25.51	-14.74	-7.06	0	0	30
-12.75	-32.33	0.19	0	0	-30
0	-29.47	-7.04	0	0	30
12.75	-32.33	0.19	0	0	-30
