-9.0273	13.8	-30	0	0	180
-15.0206	0	-30	0	0	0
-9.0273	-13.8	-30	0	0	-180
-11.321	27.3972	-15	0	0	0
-26.37	17.6446	-15	0	0	-25.51
-29.579	0	-15	0	0	180
-26.37	-17.6446	-15	0	0	25.51
-11.321	-27.3972	-15	0	0	0
9.0273	13.8	-30	0	0	360
15.0206	0	-30	0	0	180
9.0273	-13.8	-30	0	0	0
11.321	27.3972	-15	0	0	180
26.37	17.6446	-15	0	0	154.49
29.579	0	-15	0	0	360
26.37	-17.6446	-15	0	0	205.51
11.321	-27.3972	-15	0	0	180
