400 15.5 1 26 -39.5 1 149
-2.695805 400.587
-2.175273 400.7139
-1.56173 400.9019
-0.8364867 401.2185
-0 398.3392
-0.4872459 398.6789
-0.9442569 398.9173
-1.354527 399.0926
-1.716794 399.2273
-2.0351 399.3344
-2.314706 399.4218
-2.560669 399.4947
-2.777459 399.5564
-2.968918 399.6091
-3.138319 399.6546
-3.288454 399.6941
-3.421709 399.7284
-3.540136 399.7585
-3.64552 399.7849
-3.739423 399.8082
-3.823205 399.8286
-3.89805 399.8467
-3.965 399.8626
-4.024977 399.8767
-4.078802 399.8891
-4.127199 399.9
-4.170806 399.9095
-4.210197 399.9179
-4.245878 399.9253
-4.278303 399.9318
-4.307878 399.9374
-4.334956 399.9423
-4.359855 399.9466
-4.382868 399.9502
-4.404259 399.9532
-4.424273 399.9558
-4.443137 399.9579
-4.461061 399.9595
-4.478247 399.9605
-4.494886 399.9612
-4.511153 399.9613
-4.527212 399.9609
-4.543218 399.9599
-4.559289 399.9583
-4.575473 399.9564
-4.591766 399.9549
-4.608189 399.9548
-4.624739 399.9562
-4.641249 399.9585
-4.657417 399.9609
-4.673004 399.9631
-4.687927 399.9649
-4.702195 399.9664
-4.71586 399.9676
-4.729002 399.9686
-4.741692 399.9694
-4.753994 399.9702
-4.765965 399.9708
-4.777638 399.9714
-4.789034 399.9718
-4.800179 399.9723
-4.811105 399.9727
-4.82182 399.9732
-4.832343 399.9738
-4.842697 399.9743
-4.852889 399.9748
-4.862925 399.9752
-4.872813 399.9754
-4.88256 399.9756
-4.892177 399.9758
-4.901685 399.976
-4.911101 399.9762
-4.920425 399.9766
-4.929649 399.9769
-4.938776 399.9771
-4.947796 399.9773
-4.956693 399.9776
-4.965483 399.9779
-4.97418 399.9782
-4.982784 399.9784
-4.99129 399.9786
-4.999702 399.9787
-5.008031 399.9789
-5.016278 399.979
-5.024438 399.9793
-5.032518 399.9796
-5.040531 399.9798
-5.048478 399.9801
-5.056342 399.9803
-5.064118 399.9805
-5.0718 399.9807
-5.079393 399.981
-5.086908 399.9813
-5.09433 399.9815
-5.101621 399.9818
-5.108763 399.9821
-5.11576 399.9824
-5.122602 399.9828
-5.129278 399.9831
-5.135785 399.9836
-5.142117 399.984
-5.148249 399.9845
-5.154172 399.985
-5.159875 399.9856
-5.165331 399.9862
-5.170521 399.9868
-5.175435 399.9876
-5.180033 399.9884
-5.184262 399.9894
-5.188075 399.9904
-5.191426 399.9915
-5.194266 399.9929
-5.196528 399.9943
-5.198161 399.996
-5.199098 399.9978
-5.199258 399.9998
-5.198557 400.002
-5.196886 400.0045
-5.194119 400.0072
-5.190126 400.0103
-5.184768 400.0138
-5.177895 400.0176
-5.169328 400.022
-5.158879 400.0268
-5.146332 400.0322
-5.131401 400.0383
-5.113773 400.0452
-5.093118 400.053
-5.069058 400.0617
-5.041164 400.0715
-5.008962 400.0826
-4.971922 400.0951
-4.929421 400.1091
-4.880758 400.1249
-4.82516 400.1427
-4.761746 400.1629
-4.689518 400.1856
-4.607354 400.2113
-4.513966 400.2405
-4.407863 400.2735
-4.287339 400.3112
-4.150463 400.3543
-3.99501 400.4037
-3.818402 400.4606
-3.617643 400.5266
-3.389212 400.6038
-3.128998 400.6951
-2.832208 400.8046
-2.49325 400.9388
-2.105755 401.1075
-1.663091 401.3275
-1.16017 401.6271
-0.5986809 402.055
-0 397.852
-0.3554827 398.2219
-0.7054452 398.507
-1.033321 398.7304
-1.332408 398.909
-1.601465 399.0548
-1.841807 399.1759
-2.05577 399.2779
-2.245981 399.3649
-2.415023 399.4397
-2.565279 399.5045
-2.698887 399.5608
-2.817755 399.61
-2.92358 399.6531
-3.017871 399.691
-3.101966 399.7244
-3.177046 399.7538
-3.244136 399.7798
-3.304163 399.8027
-3.357948 399.8229
-3.406213 399.8407
-3.449598 399.8564
-3.488677 399.8701
-3.523961 399.8823
-3.555903 399.8929
-3.584908 399.9022
-3.611338 399.9103
-3.635505 399.9174
-3.65769 399.9235
-3.678157 399.9288
-3.697148 399.9332
-3.714886 399.9369
-3.731575 399.94
-3.747401 399.9423
-3.762535 399.9439
-3.777126 399.9449
-3.791315 399.9453
-3.805232 399.9449
-3.818978 399.9438
-3.832607 399.9421
-3.846128 399.9401
-3.859536 399.9385
-3.872898 399.9382
-3.886329 399.9397
-3.899845 399.9423
-3.913276 399.9453
-3.926408 399.9482
-3.939109 399.9506
-3.951324 399.9527
-3.963051 399.9545
-3.974325 399.9559
-3.985195 399.9571
-3.995704 399.9582
-4.005903 399.9591
-4.015828 399.96
-4.025493 399.9607
-4.034915 399.9614
-4.044128 399.962
-4.053156 399.9627
-4.062025 399.9634
-4.07076 399.9641
-4.07937 399.9647
-4.087869 399.9653
-4.09625 399.9657
-4.104503 399.966
-4.112637 399.9662
-4.120665 399.9665
-4.12859 399.9669
-4.136426 399.9673
-4.144175 399.9677
-4.151836 399.9681
-4.159412 399.9684
-4.166905 399.9688
-4.174335 399.9692
-4.181698 399.9696
-4.188981 399.9699
-4.196179 399.9702
-4.203284 399.9704
-4.2103 399.9706
-4.217241 399.9709
-4.224109 399.9712
-4.230913 399.9715
-4.237672 399.9719
-4.244387 399.9722
-4.251037 399.9725
-4.257598 399.9728
-4.264061 399.9731
-4.270437 399.9735
-4.276747 399.9738
-4.282996 399.9743
-4.289142 399.9747
-4.295145 399.9751
-4.301005 399.9756
-4.306727 399.9761
-4.312307 399.9766
-4.317732 399.9772
-4.32299 399.9779
-4.328073 399.9786
-4.332967 399.9793
-4.337661 399.9801
-4.342129 399.981
-4.346347 399.9819
-4.350298 399.983
-4.353954 399.9842
-4.357284 399.9855
-4.360247 399.987
-4.362792 399.9887
-4.364882 399.9906
-4.366475 399.9927
-4.367515 399.995
-4.367933 399.9976
-4.367656 400.0005
-4.366617 400.0037
-4.364725 400.0072
-4.361852 400.0112
-4.357883 400.0157
-4.352697 400.0207
-4.346151 400.0262
-4.338075 400.0324
-4.32828 400.0393
-4.316577 400.0472
-4.302734 400.056
-4.286472 400.0659
-4.267486 400.0771
-4.245441 400.0896
-4.219956 400.1037
-4.190602 400.1196
-4.1569 400.1376
-4.118294 400.1578
-4.074149 400.1805
-4.023763 400.2062
-3.966353 400.2351
-3.901031 400.2677
-3.826804 400.3047
-3.742536 400.3466
-3.64693 400.3941
-3.538506 400.4481
-3.4156 400.5097
-3.276342 400.5803
-3.118606 400.6613
-2.939987 400.755
-2.737768 400.864
-2.508957 400.9919
-2.250351 401.1436
-1.958663 401.3263
-1.630948 401.5502
-1.265562 401.8304
-0.8641315 402.1886
-0.4352308 402.6537
-0 397.4965
-0.2604631 397.8719
-0.5261206 398.1792
-0.7833995 398.4313
-1.024677 398.6399
-1.246515 398.8144
-1.448013 398.9619
-1.629667 399.0877
-1.792689 399.1959
-1.938603 399.2895
-2.069002 399.3709
-2.185417 399.4419
-2.289293 399.5042
-2.381978 399.5589
-2.464701 399.6069
-2.538568 399.6493
-2.604572 399.6867
