#This file was created using macro createLaserFile.C

#the next line specifies that we are using directions for the beams

!direction

35.9401  20.75  90  -0.525073   -0.688693  -0.5  45  0.02  0
20.75  35.9401  90  -0.0637279   -0.495922  -0.866025  45  0.02  0
3.61696  41.3421  90  0.214718   -0.673718  -0.707107  45  0.02  0
-3.61696  41.3421  90  0.328446   -0.626197  0.707107  45  0.02  0
-20.75  35.9401  90  0.397617   -0.303151  0.866025  45  0.02  0
-35.9401  20.75  90  0.858962   -0.11038  0.5  45  0.02  0
-35.9401  -20.75  100  0.495922   0.0637279  -0.866025  45  0.02  0
-20.75  -35.9401  100  0.562316   0.42872  -0.707107  45  0.02  0
-3.61696  -41.3421  100  0.402263   0.766932  -0.5  45  0.02  0
3.61696  -41.3421  100  0.262975   0.825133  0.5  45  0.02  0
20.75  -35.9401  100  -0.0901249   0.70134  0.707107  45  0.02  0
35.9401  -20.75  100  -0.303151   0.397617  0.866025  45  0.02  0
35.9401  20.75  100  -0.525073   -0.688693  -0.5  45  0.02  0
20.75  35.9401  100  -0.0637279   -0.495922  -0.866025  45  0.02  0
3.61696  41.3421  100  0.214718   -0.673718  -0.707107  45  0.02  0
-3.61696  41.3421  100  0.328446   -0.626197  0.707107  45  0.02  0
-20.75  35.9401  100  0.397617   -0.303151  0.866025  45  0.02  0
-35.9401  20.75  100  0.858962   -0.11038  0.5  45  0.02  0
-35.9401  -20.75  110  0.495922   0.0637279  -0.866025  45  0.02  0
-20.75  -35.9401  110  0.562316   0.42872  -0.707107  45  0.02  0
-3.61696  -41.3421  110  0.402263   0.766932  -0.5  45  0.02  0
3.61696  -41.3421  110  0.262975   0.825133  0.5  45  0.02  0
20.75  -35.9401  110  -0.0901249   0.70134  0.707107  45  0.02  0
35.9401  -20.75  110  -0.303151   0.397617  0.866025  45  0.02  0
35.9401  20.75  110  -0.525073   -0.688693  -0.5  45  0.02  0
20.75  35.9401  110  -0.0637279   -0.495922  -0.866025  45  0.02  0
3.61696  41.3421  110  0.214718   -0.673718  -0.707107  45  0.02  0
-3.61696  41.3421  110  0.328446   -0.626197  0.707107  45  0.02  0
-20.75  35.9401  110  0.397617   -0.303151  0.866025  45  0.02  0
-35.9401  20.75  110  0.858962   -0.11038  0.5  45  0.02  0
